,title,description,price,color,gender,imageUrl,brand,composition,repreve,hemp,polyester,lyocell,tencel,cotton,fairtrade
68,TreeBlend Classic T-Shirt,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,35.0,METEORITE BLACK,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-0164-2672.jpg?v=1633719919,tentree,"Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
69,TreeBlend Classic T-Shirt,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,35.0,METEORITE BLACK,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-0164-2672.jpg?v=1633719919,tentree,"Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
70,TreeBlend Classic T-Shirt,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,35.0,METEORITE BLACK,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-0164-2672.jpg?v=1633719919,tentree,"Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
71,TreeBlend Classic T-Shirt,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,35.0,MULBERRY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2050--Edit_1.jpg?v=1633719995,tentree,"Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
72,TreeBlend Classic T-Shirt,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,35.0,MULBERRY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2050--Edit_1.jpg?v=1633719995,tentree,"Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
73,TreeBlend Classic T-Shirt,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,35.0,MULBERRY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2050--Edit_1.jpg?v=1633719995,tentree,"Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
74,TreeBlend Classic T-Shirt,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,35.0,MULBERRY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2050--Edit_1.jpg?v=1633719995,tentree,"Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
75,TreeBlend Classic T-Shirt,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,35.0,MULBERRY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2050--Edit_1.jpg?v=1633719995,tentree,"Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
76,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,VINTAGE BLUE,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-2242-2124.jpg?v=1633562131,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,VINTAGE BLUE,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-2242-2124.jpg?v=1633562131,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,VINTAGE BLUE,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-2242-2124.jpg?v=1633562131,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,VINTAGE BLUE,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-2242-2124.jpg?v=1633562131,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,VINTAGE BLUE,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-2242-2124.jpg?v=1633562131,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,AGAVE GREEN,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-1480_201_1.jpg?v=1633624303,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,AGAVE GREEN,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-1480_201_1.jpg?v=1633624303,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,AGAVE GREEN,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-1480_201_1.jpg?v=1633624303,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,AGAVE GREEN,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-1480_201_1.jpg?v=1633624303,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,AGAVE GREEN,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-1480_201_1.jpg?v=1633624303,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,METEORITE BLACK,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-0164_201_1.jpg?v=1633624306,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,METEORITE BLACK,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-0164_201_1.jpg?v=1633624306,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,METEORITE BLACK,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-0164_201_1.jpg?v=1633624306,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,METEORITE BLACK,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-0164_201_1.jpg?v=1633624306,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,METEORITE BLACK,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3497-0164_201_1.jpg?v=1633624306,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Peru Embroidered Llama T-shirt,"This isn’t just a t-shirt, it’s a direct investment in one of our planet’s most precious regions: the Amazon rainforest. This limited edition tee was inspired by the llamas that hiked up a 1,000 ft mountain with us to plant 50,000 trees just outside of a small village in Peru. Help us plant some more.",35.0,HI RISE GREY,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3502-1346_3.jpg?v=1633624303,tentree,"Short sleeve t-shirt, embroidered llama graphic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,OLIVE NIGHT GREEN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-0464-0015.jpg?v=1634160787,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
93,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,OLIVE NIGHT GREEN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-0464-0015.jpg?v=1634160787,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
94,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,OLIVE NIGHT GREEN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-0464-0015.jpg?v=1634160787,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
95,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,OLIVE NIGHT GREEN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-0464-0015.jpg?v=1634160787,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
96,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,OLIVE NIGHT GREEN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-0464-0015.jpg?v=1634160787,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
97,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,CHERRY MAHOGANY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-2115-1104.jpg?v=1634160783,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
98,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,CHERRY MAHOGANY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-2115-1104.jpg?v=1634160783,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
99,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,CHERRY MAHOGANY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-2115-1104.jpg?v=1634160783,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
100,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,METEORITE BLACK HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-0451-1255.jpg?v=1634160783,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
101,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,METEORITE BLACK HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-0451-1255.jpg?v=1634160783,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
102,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,METEORITE BLACK HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-0451-1255.jpg?v=1634160783,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
103,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,METEORITE BLACK HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-0451-1255.jpg?v=1634160783,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
104,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,METEORITE BLACK HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3685-0451-1255.jpg?v=1634160783,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
105,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,RED MAHOGANY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM2580-04921.jpg?v=1629926964,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
106,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,RED MAHOGANY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM2580-04921.jpg?v=1629926964,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
107,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,RED MAHOGANY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM2580-04921.jpg?v=1629926964,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
108,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,RED MAHOGANY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM2580-04921.jpg?v=1629926964,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
109,Bear Claw T-Shirt,"Think of the wild ones that roam this planet. This bear pawprint t-shirt makes an impactful statement and is made from comfortable, sustainable materials.",35.0,RED MAHOGANY HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM2580-04921.jpg?v=1629926964,tentree,"Made of our TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
110,Hemp Step Hem T-Shirt,"Basically hiking, e.g. long walks through the forests, short walks with your dog, and morning stroll to grab a coffee. As long as you are getting outside, you are basically hiking.",35.0,OLIVE NIGHT GREEN,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM2630-00121.jpg?v=1626209901,tentree,"55% Hemp, 45% Recycled Polyester",0.0,0.55,0.45,0.0,0.0,0.0,0.0
111,Hemp Step Hem T-Shirt,"Basically hiking, e.g. long walks through the forests, short walks with your dog, and morning stroll to grab a coffee. As long as you are getting outside, you are basically hiking.",35.0,OLIVE NIGHT GREEN,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM2630-00121.jpg?v=1626209901,tentree,"55% Hemp, 45% Recycled Polyester",0.0,0.55,0.45,0.0,0.0,0.0,0.0
112,Hemp Step Hem T-Shirt,"Basically hiking, e.g. long walks through the forests, short walks with your dog, and morning stroll to grab a coffee. As long as you are getting outside, you are basically hiking.",35.0,METEORITE BLACK,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM2630-01641.jpg?v=1626209901,tentree,"55% Hemp, 45% Recycled Polyester",0.0,0.55,0.45,0.0,0.0,0.0,0.0
113,Planting Levels T-Shirt,Level up your impact with this lightwight graphic tee that plants 10 trees.,35.0,WHITE,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3725-0016-_1.jpg?v=1633385039,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
114,Planting Levels T-Shirt,Level up your impact with this lightwight graphic tee that plants 10 trees.,35.0,WHITE,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3725-0016-_1.jpg?v=1633385039,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
115,Planting Levels T-Shirt,Level up your impact with this lightwight graphic tee that plants 10 trees.,35.0,WHITE,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3725-0016-_1.jpg?v=1633385039,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
116,Planting Levels T-Shirt,Level up your impact with this lightwight graphic tee that plants 10 trees.,35.0,WHITE,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3725-0016-_1.jpg?v=1633385039,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
117,Planting Levels T-Shirt,Level up your impact with this lightwight graphic tee that plants 10 trees.,35.0,WHITE,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3725-0016-_1.jpg?v=1633385039,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
118,Planting Levels T-Shirt,Level up your impact with this lightwight graphic tee that plants 10 trees.,35.0,FOXTROT BROWN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3725-2059_3.jpg?v=1633385039,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
119,Planting Levels T-Shirt,Level up your impact with this lightwight graphic tee that plants 10 trees.,35.0,FOXTROT BROWN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3725-2059_3.jpg?v=1633385039,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
120,Planting Levels T-Shirt,Level up your impact with this lightwight graphic tee that plants 10 trees.,35.0,FOXTROT BROWN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3725-2059_3.jpg?v=1633385039,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
121,Planting Levels T-Shirt,Level up your impact with this lightwight graphic tee that plants 10 trees.,35.0,FOXTROT BROWN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3725-2059_3.jpg?v=1633385039,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
122,Planting Levels T-Shirt,Level up your impact with this lightwight graphic tee that plants 10 trees.,35.0,FOXTROT BROWN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3725-2059_3.jpg?v=1633385039,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
123,Chill Out T-Shirt,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,35.0,FOXTROT BROWN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2059_1.jpg?v=1633385046,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
124,Chill Out T-Shirt,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,35.0,FOXTROT BROWN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2059_1.jpg?v=1633385046,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
125,Chill Out T-Shirt,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,35.0,FOXTROT BROWN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2059_1.jpg?v=1633385046,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
126,Chill Out T-Shirt,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,35.0,FOXTROT BROWN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2059_1.jpg?v=1633385046,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
127,Chill Out T-Shirt,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,35.0,FOXTROT BROWN HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2059_1.jpg?v=1633385046,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
128,Chill Out T-Shirt,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,35.0,MIDNIGHT BLUE HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2047-0742.jpg?v=1633385046,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
129,Chill Out T-Shirt,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,35.0,MIDNIGHT BLUE HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2047-0742.jpg?v=1633385046,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
130,Chill Out T-Shirt,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,35.0,MIDNIGHT BLUE HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2047-0742.jpg?v=1633385046,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
131,Chill Out T-Shirt,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,35.0,MIDNIGHT BLUE HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2047-0742.jpg?v=1633385046,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
132,Chill Out T-Shirt,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,35.0,MIDNIGHT BLUE HEATHER,men,https://cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2047-0742.jpg?v=1633385046,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.0,0.0,0.45,0.3,0.0,0.25,0.0
